cnpj;inscricaoestadual;responsavel;email;endereco;telefonefixo;observacao;nome;convenio;empresafora
22.764.565/0001-88;;;;;;;EUCATINS TRATAMENTO DE MADEIRAS - EIRELI;false;nao
35.200.954/0001-22;;;;;;;EVAS COMERCIO DE ROUPAS LTDA;false;nao
37.518.524/0001-89;;;;;;;EVELLYN BRANDAO SOCIEDADE INDIVIDUAL DE ADVOCACIA;false;nao
09.092.462/0022-85;;;;;;;EVIDENCIA VISTORIA AUTOMOTIVA LTDA;false;nao
10.587.874/0003-02;;;;;;;EVOLVE IMPORTACAO DE ARTIGOS TEXTEIS EIRELI;false;nao
24.687.961/0001-84;;;;;;;EVOLVERE ENGENHARIA - EIRELI;false;nao
28.910.844/0001-99;;;;;;;EXPERTISE CONTABILIDADE;false;nao
01.026.921/0014-00;;;;;;;EXPRESSO MARLY LTDA;false;nao
16.972.748/0001-96;;;;;;;EXTREME SERVICOS DE ENGENHARIA E MANUTENCAO ELETRICA EIRELI;false;nao
15.384.265/0001-08;;;;;;;EZEQUIEL BELEM EIRELI;false;nao
09.071.673/0001-07;;;;;;;F A DA SILVA - SUPERMERCADO;false;nao
30.102.548/0001-03;;;;;;;F C NOGUEIRA EIRELI;false;nao
30.127.448/0001-31;;;;;;;F F ALVES EIRELI;false;nao
30.127.448/0004-84;;;;;;;F F ALVES EIRELI;false;nao
08.754.503/0001-64;;;;;;;F N COMERCIO DE VEICULOS EIRELI;false;nao
07.069.487/0001-08;;;;;;;F. C. OLIVEIRA & CIA. LTDA;false;nao
35.341.386/0001-80;;;;;;;FABIANO MACHADO DA SILVA 02692796365;false;nao
20.754.672/0001-08;;;;;;;FABIO DOS SANTOS;false;nao
01.360.251/0001-40;;;;;;;FACTA INTERMEDIACAO DE NEGOCIOS LTDA;false;nao
06.626.253/0731-16;;;;;;;FARMACIA PAGUE MENOS;false;nao
35.094.964/0001-20;;;;;;;FARMACIA PRECO BAIXO;false;nao
15.639.151/0005-95;;;;;;;FCL COMERCIO DE PNEUS IMPORTADORA E EXPORTADORA LTDA;false;nao
09.509.920/0001-04;;;;;;;FEDERACAO NACIONAL DOS TRABALHADORES CELETISTAS NAS COOPERATIVAS NO BRASIL;false;nao
05.569.822/0001-01;;;;;;;FEELING TRADE MARKETING E PROMOCAO LTDA;false;nao
25.074.143/0001-79;;;;;;;FELTRIN & MARINS LTDA;false;nao
03.348.527/0001-08;;;;;;;FERNANDA S. R. SANTOS;false;nao
22.451.527/0001-75;;;;;;;FERNANDO LUIZ DE OLIVEIRA;false;nao
10.978.127/0001-33;;;;;;;FERTILIZANTES CELERE S.A;false;nao
05.571.228/0001-55;;;;;;;FERTILIZANTES TOCANTINS S.A;false;nao
13.652.135/0001-83;;;;;;;FESSULPA FACULDADE DE ENSINO SUPERIOR DO SUL DO PARA EIRELI;false;nao
36.873.052/0001-10;;;;;;;FF DE SOUZA SILVA LTDA;false;nao
26.748.377/0001-17;;;;;;;FICASA PROMOTORA DE CREDITO E VENDAS EIRELI;false;nao
38.046.409/0001-11;;;;;;;FL COMERCIO DE MAQUIAGEM LTDA;false;nao
26.911.419/0001-99;;;;;;;FLAVIA PAULO - SOCIEDADE INDIVIDUAL DE ADVOCACIA;false;nao
18.416.559/0003-24;;;;;;;FM2 PRODUCOES EIRELI;false;nao
20.009.629/0001-00;;;;;;;FMX SOLUCOES EM TECNOLOGIA LTDA;false;nao
00.918.895/0001-48;;;;;;;FONTES & FONTES REPRESENTACAO COMERCIAL LTDA;false;nao
17.198.824/0001-10;;;;;;;FORMATO TERCEIRIZACAO DE SERVICOS EIRELI;false;nao
31.386.029/0001-87;;;;;;;FOUR LIVE MARKETING LTDA;false;nao
43.853.104/0001-51;;;;;;;FRAGA E FRAGA LTDA;false;nao
13.423.786/0002-82;;;;;;;FRAGA E GOMES LTDA;false;nao
36.619.826/0001-80;;;;;;;FRANCIMAR DOS SANTOS PEREIRA 93618522134;false;nao
23.304.885/0001-18;;;;;;;FRANCY MARA PIRES DE BRITO AVELINO - EIRELI;false;nao
22.306.129/0001-65;;;;;;;FRIPEIXE GELO LTDA;false;nao
01.210.830/0001-06;;;;;;;FUNDACAO UNIRG;false;nao
30.687.229/0001-07;;;;;;;FX MAQUINAS EIRELI;false;nao
32.925.839/0001-27;;;;;;;G B DE QUEIROZ EIRELI;false;nao
24.276.672/0001-92;;;;;;;G C E SILVA;false;nao
00.493.894/0001-07;;;;;;;G FRANCO CONSTRUCOES E TRANSPORTES EIRELI;false;nao
35.124.988/0001-85;;;;;;;G PAIZANTE RESTAURANTES;false;nao
26.504.144/0001-79;;;;;;;G R DE SOUSA TRANSPORTES EIRELI;false;nao
30.576.528/0001-74;;;;;;;G. A. PRADO;false;nao
33.337.508/0001-39;;;;;;;G. RODRIGUES DA SILVA;false;nao
07.419.162/0001-08;;;;;;;G.A.S CONSTRUCOES EIRELI;false;nao
34.673.835/0001-24;;;;;;;GABRIEL MORAES ROCHA SEVERIANO 03126947174;false;nao
32.294.144/0001-94;;;;;;;GABRIELLA SOUZA DA ROSA 12216692735;false;nao
01.533.884/0001-02;;;;;;;GASTRO SALUSTIANO HOSPITAL LTDA;false;nao
00.029.372/0003-02;;;;;;;GE HEALTHCARE DO BRASIL COMERCIO E SERVICOS PARA EQUIPAMENTOS MEDICO-HOSPITALARES LTDA;false;nao
25.117.161/0001-90;;;;;;;GENIALE MAO DE OBRA TEMPORARIA LTDA;false;nao
36.651.694/0001-74;;;;;;;GENIVAL COMERCIO DE BANCO DE COURO AUTOMOTIVO EIRELI;false;nao
27.679.914/0001-87;;;;;;;GEOVANA SILVA COSTA;false;nao
27.681.164/0001-88;;;;;;;GILDASIO PEREIRA DE CASTRO;false;nao
27.096.875/0001-95;;;;;;;GIORGIA SOARES MOURA DE BORTOLI EIRELI;false;nao
25.094.549/0001-13;;;;;;;GIOVANKA FERNANDES DOS REIS BESSA 03108102133;false;nao
13.570.371/0001-50;;;;;;;GIOVANNI AUGUSTUS CLINICA MEDICA LTDA;false;nao
02.364.508/0009-51;;;;;;;GLOBAL SERVICOS LTDA;false;nao
02.364.508/0012-57;;;;;;;GLOBAL SERVICOS LTDA;false;nao
24.979.506/0001-52;;;;;;;GOIAS COMERCIO DE GENEROS ALIMENTICIOS EIRELI;false;nao
16.949.951/0003-03;;;;;;;GOIAS FORTE ACABAMENTOS EM PVC LTDA;false;nao
30.103.163/0001-60;;;;;;;GOIAS LOGISTICAS E TRANSPORTE EIRELI;false;nao
01.257.995/0003-03;;;;;;;GOIASMINAS INDUSTRIA DE LATICINIOS LTDA;false;nao
27.218.683/0001-04;;;;;;;GOLD COMERCIO E SERVICO EM TELECOMUNICACOES LTDA;false;nao
33.527.075/0001-84;;;;;;;GOLD CRED;false;nao
23.328.296/0001-70;;;;;;;GOLDEN LUX LTDA;false;nao
22.461.690/0001-19;;;;;;;GOMES & LEITE SERVICOS CONTABEIS LTDA;false;nao
34.030.602/0001-03;;;;;;;GOMMA DISTRIBUIDORA DE PNEUS LTDA;false;nao
07.551.239/0004-41;;;;;;;GPM COMERCIO DE PRODUTOS AUTOMOTIVOS LTDA;false;nao
07.552.903/0001-24;;;;;;;GRAN PUBLICIDADE E SERVICOS EIRELI;false;nao
24.684.272/0001-16;;;;;;;GRAN VALE COMERCIO E DISTRIBUICAO DE ALIMENTOS - EIRELI - ME;false;nao
15.727.764/0004-01;;;;;;;GRANDTEC MAQUINAS AGRICOLAS LTDA;false;nao
20.069.701/0001-94;;;;;;;GRANEL EIRELI;false;nao
30.981.531/0002-54;;;;;;;GREGORIO E MACHADO LTDA;false;nao
33.103.624/0001-93;;;;;;;GUARA COMERCIO DE ALIMENTOS PARA ANIMAIS LTDA;false;nao
31.132.064/0001-70;;;;;;;GUIMARAES MANUTENCAO E LOCACAO DE EQUIPAMENTOS EIRELI;false;nao
09.637.508/0005-01;;;;;;;H M CONSULTORIA E RECURSOS HUMANOS EIRELI;false;nao
34.405.002/0001-82;;;;;;;H X DOS S SOUSA EIRELI;false;nao
14.618.810/0001-10;;;;;;;HELENA DE ARAUJO SILVA;false;nao
12.219.231/0001-70;;;;;;;HELOISA SANTANA MICHELAN;false;nao
33.127.980/0001-47;;;;;;;HENKO CEARA-GALVAO CURSOS DE IDIOMAS EIRELI;false;nao
04.911.091/0008-44;;;;;;;HIDRO FORTE ADMINISTRACAO E OPERACAO LTDA;false;nao
04.911.091/0024-64;;;;;;;HIDRO FORTE ADMINISTRACAO E OPERACAO LTDA;false;nao
04.911.091/0014-92;;;;;;;HIDRO FORTE ADMINISTRACAO E OPERACAO LTDA;false;nao
03.853.838/0001-16;;;;;;;HIDROBIOS PLANEJAMENTO E CONSULTORIA AMBIENTAL LTDA;false;nao
11.702.330/0001-45;;;;;;;HIGH SCHOOL PLAY MUSIC EIRELI;false;nao
36.543.431/0005-75;;;;;;;HIPER DISTRIBUIDORA DE PNEUS LTDA;false;nao
19.958.061/0001-94;;;;;;;HITIEL MARTINS DE ASSIS;false;nao
21.180.968/0001-17;;;;;;;HTEL TELECOM;false;nao
11.767.835/0001-98;;;;;;;HYDRA TRANSPORTES E SERVICOS MONITORAMENTO DE BENS LTDA;false;nao
36.102.557/0001-80;;;;;;;I. A. VELOSO - MERCHANDISING;false;nao
26.475.077/0001-01;;;;;;;I. N. DIAS - SISTEMA;false;nao
07.274.410/0001-70;;;;;;;I9 AGRO SOLUCOES;false;nao
23.659.599/0001-75;;;;;;;IBA SERVICOS DE TERCERIZACAO LTDA;false;nao
07.890.263/0001-62;;;;;;;IDEAL CONSERVACAO, MONITORAMENTO ELETRONICO LTDA;false;nao
13.317.659/0004-60;;;;;;;IDEAL GUARDIAN SEGURANCA LTDA;false;nao
85.240.869/0001-66;;;;;;;ILHA SERVICE TECNOLOGIA E SERVICOS LTDA;false;nao
12.315.496/0001-71;;;;;;;IMAGEM MIDIA EIRELI;false;nao
23.481.903/0001-37;;;;;;;IMPERIO COMERCIO DE MOVEIS EIRELI;false;nao
41.568.966/0001-07;;;;;;;IMPERIO INTERMEDIACAO DE INVESTIMENTOS FINANCEIROS EIRELI;false;nao
33.300.340/0001-97;;;;;;;IMPERIO RESTAURANTE EIRELI;false;nao
20.121.704/0001-20;;;;;;;IMPERIUM ADMINISTRADORA E CONSTRUTORA S. A;false;nao
16.733.633/0001-49;;;;;;;INATIVO;false;nao
35.226.108/0001-81;;;;;;;INATIVO;false;nao
49.211.717/0001-71;;;;;;;INDUSTRIA E COMERCIO SANTA MARIA LTDA;false;nao
19.271.882/0001-58;;;;;;;INFORPRECOS S.A.;false;nao
27.490.918/0001-12;;;;;;;INGLEZ E ANDRADE LTDA;false;nao
06.979.037/0001-90;;;;;;;INOVA SERVICOS DE MAO DE OBRA EIRELI;false;nao
22.562.521/0001-75;;;;;;;INSPIRE ACADEMIA EIRELI;false;nao
27.699.155/0001-14;;;;;;;INSTITUTO DE PSIQUIATRIA MODERNA EIRELI;false;nao
10.472.252/0002-58;;;;;;;INSTITUTO DE TERAPIA INTENSIVA DO TOCANTINS LTDA;false;nao
19.378.769/0053-05;;;;;;;INSTITUTO HERMES PARDINI S/A;false;nao
39.151.090/0001-57;;;;;;;INSTITUTO HOFCOLLEGE LTDA;false;nao
36.188.358/0001-37;;;;;;;INSTITUTO SAO GABRIEL,DIAGNOSTICO E SAUDE;false;nao
21.763.700/0001-08;;;;;;;INTZ ESPORTS CLUB LTDA;false;nao
06.066.837/0008-96;;;;;;;INVIVO NUTRICAO E SAUDE ANIMAL LTDA;false;nao
03.601.036/0001-19;;;;;;;IPANEMA SEGURANCA LTDA;false;nao
25.892.728/0001-04;;;;;;;IRACELI FREITAS BARRETO 31396070320;false;nao
15.092.246/0007-01;;;;;;;IVECAL PARAISO TO;false;nao
21.465.379/0001-85;;;;;;;J ALVES FERRAGENS PARA CONSTRUCAO CIVIL;false;nao
35.256.943/0001-64;;;;;;;J F LIMA EIRELI;false;nao
34.831.889/0001-70;;;;;;;J P DE BRITO DROGARIAS;false;nao
29.945.200/0001-07;;;;;;;J S COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO LTDA;false;nao
32.729.499/0001-69;;;;;;;J S SANTANA DEDETIZADORA EIRELI;false;nao
26.893.628/0001-57;;;;;;;J T FEITOSA MOVEIS E ELETRODOMESTICOS;false;nao
28.257.033/0001-30;;;;;;;J. A. DE SOUZA;false;nao
32.182.661/0001-71;;;;;;;J. J. CASSOLI ENGENHARIA;false;nao
26.642.511/0001-09;;;;;;;J. O. C. DE PAULA EIRELI;false;nao
17.286.648/0001-79;;;;;;;J. P. M. PARREIRA;false;nao
15.609.131/0001-48;;;;;;;J. T. BATISTA - EIRELI;false;nao
33.696.609/0001-04;;;;;;;J.P.A.L TRANSPORTADORA LTDA;false;nao
03.047.229/0001-70;;;;;;;JACO COELHO ADVOGADOS ASSOCIADOS;false;nao
14.872.540/0001-70;;;;;;;JAFTER NOLETO DA SILVA;false;nao
25.216.139/0001-06;;;;;;;JALAPAO EXPEDICOES LTDA;false;nao
34.999.023/0001-73;;;;;;;JALAPAO HOSTEL EIRELI;false;nao
36.209.395/0001-84;;;;;;;JALES GONCALVES PEREIRA LTDA;false;nao
36.209.558/0001-29;;;;;;;JANAINA ALVES MARICATO 02870740131;false;nao
37.312.058/0001-80;;;;;;;JAQUILEIA BARBOSA DE ARAUJO 00138999104;false;nao
24.336.426/0001-89;;;;;;;JARAGUA GESTAO DE RH EIRELI;false;nao
19.054.712/0001-11;;;;;;;JARDIM EMPREENDIMENTOS IMOBILIARIOS LTDA;false;nao
02.547.024/0001-90;;;;;;;JAVAES SA AGROPECUARIA;false;nao
02.916.265/0096-20;;;;;;;JBS S/A;false;nao
30.943.232/0001-44;;;;;;;JEFERSON LINS DA SILVA 02260752497;false;nao
18.155.834/0001-31;;;;;;;JEFTER CHAVES DA LUZ MENDES;false;nao
33.019.883/0001-30;;;;;;;JEITO DE MENINA COMERCIO DE ROUPAS EIRELI;false;nao
20.335.621/0001-33;;;;;;;JENNIFER BRUNA DA SILVA;false;nao
21.304.281/0001-46;;;;;;;JK COMERCIO DE CORTINAS EIRELI;false;nao
38.350.460/0001-12;;;;;;;JL COMERCIO E ACESSORIOS PARA APARELHOS ELETRONICOS EIRELI;false;nao
32.655.804/0001-15;;;;;;;JOALHERIA 18K EIRELI;false;nao
12.121.962/0001-88;;;;;;;JOAO PAULO SOARES DE BRITO EIRELI;false;nao
30.764.334/0001-00;;;;;;;JOAQUIM JOSE PIRES 13481185120;false;nao
53.400.693/0001-76;;;;;;;JOBCENTER DO BRASIL LTDA;false;nao
22.402.881/0001-00;;;;;;;JOCIANE DA SILVA MACEDO 00997563150;false;nao
31.364.609/0001-73;;;;;;;JONATAS SOARES 17811790858;false;nao
13.129.817/0001-06;;;;;;;JONHNNY FRANCISCO DA SILVA 02873529199;false;nao
06.983.680/0001-97;;;;;;;JORLANDO SERVICOS LOCACAO E ARMAZENAMENTO LTDA;false;nao
33.936.323/0001-40;;;;;;;JOSE DONIZETE DA SILVA REPRESENTACOES;false;nao
00.850.004/0001-69;;;;;;;JOSE FRANCISCO PEREIRA - ME;false;nao
31.807.325/0001-04;;;;;;;JOSE IVANDRO RODRIGUES BARBOSA 05195635307;false;nao
26.094.119/0001-64;;;;;;;JOSE RODRIGUES DO NASCIMENTO 81467389315;false;nao
22.386.872/0001-72;;;;;;;JOSUE CUNHA RODRIGUES;false;nao
36.618.607/0001-87;;;;;;;JOSVAN SILVA RODRIGUES 81830238191;false;nao
32.404.720/0001-09;;;;;;;JOYCE BARROS SANTOS CRUZ SOARES 98114220104;false;nao
11.931.397/0001-51;;;;;;;JR NEGOCIOS ADMINISTRATIVOS LTDA;false;nao
CPF:937.780.741-72;;;;;;;JULIANA LOURENÇO DA COSTA;false;nao
29.968.598/0001-99;;;;;;;JULIO CESAR DA SILVA 05942634920;false;nao
42.007.980/0001-02;;;;;;;JUNIOR CEZAR PEREIRA DE ALMEIDA 02655482174;false;nao
14.461.011/0001-83;;;;;;;JVMED REPRESENTANTES DE MEDICAMENTOS EIRELI;false;nao
38.142.469/0001-38;;;;;;;KAF CONSTRUTORA LTDA;false;nao
17.861.245/0001-06;;;;;;;KAINOS SOLUCOES EM ATENDIMENTO LTDA;false;nao
34.329.204/0001-92;;;;;;;KALYVAS E KALYVAS LTDA;false;nao
30.947.486/0001-30;;;;;;;KARYNNE SOUSA BATISTA 02408053137;false;nao
11.303.581/0001-57;;;;;;;KEINAS DOS SANTOS BARROS;false;nao
36.138.682/0001-40;;;;;;;KELEM LEIA MARINHO DA SILVA LTDA;false;nao
40.031.237/0001-54;;;;;;;KEZIA PEREIRA NASCIMENTO 56560915115;false;nao
03.737.166/0001-83;;;;;;;KOCHE & DALLA COSTA LTDA.;false;nao
27.242.261/0001-74;;;;;;;L A SOLUCOES EM EMAGRECIMENTO EIRELI;false;nao
29.212.371/0001-19;;;;;;;L R C COSTA;false;nao
15.455.255.0001-16;;;;;;;L2U COMERCIO E INSTALACOES LTDA;false;nao
36.517.287/0001-79;;;;;;;LAR DOCE LAR RESIDENCIA PARA IDOSOS LTDA;false;nao
30.924.632/0001-02;;;;;;;LAVA JATO GIRASSOL LTDA;false;nao
31.919.074/0001-50;;;;;;;LAVSTERI MANUTENCAO DE MAQ. E EQUIPAMENTOS LTDA;false;nao
37.592.818/0001-50;;;;;;;LAYANNE GOMES DE MORAES EIRELI;false;nao
36.307.201/0001-83;;;;;;;LBA SERVICOS DE CONSTRUCAO E LIMPEZA EM;false;nao
11.386.044/0001-18;;;;;;;LD ENGENHARIA LTDA;false;nao
11.486.044.0001-18;;;;;;;LD ENGENHARIA LTDA- ME;false;nao
23.220.936/0001-23;;;;;;;LEANDRO FREIRE DE SOUZA - SOCIEDADE INDIVIDUAL DE ADVOCACIA;false;nao
28.122.508/0001-81;;;;;;;LED SHOPP LOCACOES LTDA;false;nao
22.582.843/0001-86;;;;;;;LEITURA PALMAS LIVRARIA E PAPELARIA LTDA;false;nao
CPF:846.683.771-04;;;;;;;LEONEI SALES BEZERRA;false;nao
04.309.524/0001-10;;;;;;;LET SERVICOS TEMPORARIOS EIRELI;false;nao
33.433.395/0001-75;;;;;;;LETICIA DE SOUSA SANTOS 01433592150;false;nao
25.246.304/0001-64;;;;;;;LF COMERCIO DE VESTUARIO LTDA;false;nao
08.716.495/0001-61;;;;;;;LIMA BUFE TOCANTINS LTDA;false;nao
33.968.442/0001-85;;;;;;;LIMPA COMERCIO E SERVICOS DE LIMPEZA EIRELI;false;nao
11.145.284/0001-20;;;;;;;LINE CONECT COMUNICACOES LTDA;false;nao
67.313.221/0072-84;;;;;;;LIQ CORP S.A.;false;nao
27.273.391/0001-74;;;;;;;LM COMERCIO E MANUTENCAO DE EQUIPAMENTOS ELETRONICOS LTDA;false;nao
10.738.093/0001-00;;;;;;;LOC BEM LOCADORA DE VEICULOS LTDA;false;nao
16.670.085/0805-90;;;;;;;LOCALIZA RENT A CAR SA;false;nao
34.849.935/0001-69;;;;;;;LOGNORTE TRANSPORTES E SERVICOS LTDA;false;nao
08.636.452/0030-00;;;;;;;LONGPING HIGH-TECH SEMENTES & BIOTECNOLOGIA LTDA.;false;nao
24.931.813/0001-63;;;;;;;LOTUS TRANSPORTADORA EIRELI;false;nao
31.754.759/0001-93;;;;;;;LOURRAINE FEITOSA SOARES SILVA 00681736100;false;nao
37.675.996/0001-45;;;;;;;LPS MANUTENCAO DE MAQUINAS E EQUIPAMENTOS INDUSTRIAIS LTDA;false;nao
44.156.832/0001-77;;;;;;;LS REPRESENTACOES, BAR E LANCHONETE LTDA;false;nao
04.144.144/0001-72;;;;;;;LUANDRE TEMPORARIOS LTDA;false;nao
27.223.507/0001-60;;;;;;;LUCAS CIRQUEIRA MARTINS;false;nao
17.500.348/0001-40;;;;;;;M & A TREINAMENTO FUNCIONAL LTDA;false;nao
37.880.555/0001-85;;;;;;;M B DE SA EIRELI;false;nao
20.974.833/0001-60;;;;;;;M DE OLIVEIRA PEDROSA;false;nao
22.493.637/0001-08;;;;;;;M J DEVEZA;false;nao
23.965.012/0001-56;;;;;;;M L DA SILVA MENEZES SUPERMERCADO EIRELI;false;nao
35.615.312/0001-94;;;;;;;M L DE M MULLER;false;nao
36.111.073/0001-06;;;;;;;M M DA SILVA COMERCIO DE COSMETICOS;false;nao
07.137.298/0001-25;;;;;;;M. C. COMERCIO ATACADISTA DE MATERIAIS DE CONSTRUCAO LTDA.;false;nao
32.540.298/0001-19;;;;;;;M. F. AGUIAR;false;nao
05.257.806/0004-26;;;;;;;MADRI EMPREENDIMENTOS TECNOLGICOS E DADOS LTDA;false;nao
18.923.000/0001-29;;;;;;;MAGA TRANSPORTE LTDA;false;nao
11.590.296/0098-97;;;;;;;MAGAZINE LILIANI S/A;false;nao
27.762.456/0001-45;;;;;;;MAGICO MUNDO DIVERSAO, ENTRETENIMENTO E EVENTOS LTDA;false;nao
28.639.067/0001-90;;;;;;;MAGRO & BORGES LTDA;false;nao
35.441.037/0001-30;;;;;;;MAIS CONTABILIDADE EIRELI;false;nao
19.691.730/0001-04;;;;;;;MAIS SAUDE S/A;false;nao
28.590.025/0001-01;;;;;;;MAJESTY JOIAS CONTEMPORANEAS E ACESSORIOS LTDA;false;nao
10.451.845/0003-19;;;;;;;MAPTRADE INDUSTRIA E COMERCIO DE PRODUTOS LTDA;false;nao
00.970.771/0014-26;;;;;;;MAQCAMPO SOLUCOES AGRICOLAS S/A;false;nao
29.127.425/0001-48;;;;;;;MARCA ENGENHARIA E PAISAGISMO - EIRELI;false;nao
34.987.908/0001-52;;;;;;;MARCELA SANCHES DA SILVA CARDOSO 90825055172;false;nao
28.332.421/0001-39;;;;;;;MARCELLA NONATO ACACIO SIQUEIRA 888100081115;false;nao
41.659.704/0001-58;;;;;;;MARCELO MARTINS DE MELO 45039364253;false;nao
27.191.210/0001-60;;;;;;;MARCIA DA SILVA BRITO - ME;false;nao
33.888.709/0001-24;;;;;;;MARCIA RAQUEL MARACAIPE LIMA 05827692301;false;nao
11.827.842/0001-38;;;;;;;MARCOS ANTONIO OLIVEIRA DA CRUZ -ME;false;nao
42.316.999/0001-22;;;;;;;MARCUS VINICIUS SOARES DOS SANTOS 07236309176;false;nao
13.671.871/0001-89;;;;;;;MARIA FLOR - DISTRIBUIDORA DE EQUIPAMENTOS HOSPITALARES LTDA;false;nao
27.094.771/0001-41;;;;;;;MARIANA PEREIRA DE PAULA 09998046696;false;nao
25.133.202/0001-32;;;;;;;MARIANY ARRUDA COMERCIO VAREJISTA DE CALCADOS LTDA;false;nao
35.381.157/0001-99;;;;;;;MARISANGELA RIBEIRO RODRIGUES CORREA;false;nao
14.496.276/0001-17;;;;;;;MARTINS & NASCIMENTO LTDA;false;nao
34.624.207/0001-59;;;;;;;MASTER LAVANDERIA LTDA;false;nao
18.258.785/0001-62;;;;;;;MAUA CRED SIM LTDA;false;nao
17.280.159/0001-00;;;;;;;MAXGEO - ENGENHARIA, TOPOGRAFIA E CONSULTORIA LTDA;false;nao
28.263.450/0001-96;;;;;;;MAXIMO OLIVEIRA NETO 04169226194;false;nao
31.554.399/0001-86;;;;;;;MB COMERCIO E INDUSTRIA DE COSMETICOS LTDA;false;nao
27.117.636/0001-74;;;;;;;MB LIMA CALCADOS;false;nao
27.778.550/0001-92;;;;;;;MBS RESPLANDES;false;nao
17.734.330/0002-94;;;;;;;MC SERVICOS DE LAVANDERIA LTDA;false;nao
31.936.013/0001-09;;;;;;;ME EMPRESARIAL  MADRUGAO BURGUER LANCHONETE EIRELI;false;nao
24.418.553/0001-27;;;;;;;MEGA AGRO TRADING S.A;false;nao
27.473.135/0001-20;;;;;;;MEGA MULT MARKETING PROMOCIONAL EIRELI;false;nao
33.616.316/0001-61;;;;;;;MEGA PRIME MARKETING PROMOCIONAL EIRELI;false;nao
35.175.158/0001-87;;;;;;;MELO CENTRO AUTOMOTIVO LTDA;false;nao
34.400.856/0001-76;;;;;;;MELO E MARTINS CONSULTORIA EMPRESARIAL LTDA;false;nao
20.634.632/0001-14;;;;;;;MENDES E PEIXOTO COMERCIO DE ROUPAS E ACESSORIOS LTDA;false;nao
01.610.901/0001-68;;;;;;;MENEZES IND. E COM. LTDA;false;nao
35.560.957/0001-77;;;;;;;MENSTATION SERVICOS MEDICOS LTDA;false;nao
25.340.853/0001-01;;;;;;;MESSIAS PADARIA E MERCEARIA LTDA;false;nao
31.608.017/0001-50;;;;;;;MG MALHAS E TECIDOS;false;nao
33.509.884/0001-63;;;;;;;MICHELLE CRISTINA RODRIGUES GARCEZ 04685747194;false;nao
41.498.260/0001-16;;;;;;;MICHELLE MELO - SOCIEDADE INDIVIDUAL DE ADVOCACIA;false;nao
24.625.590/0001-06;;;;;;;MICROLASER COMERCIO DE PRODUTOS DE INFORMATICA, TELEFONIA E CONDIMENTOS EIRELI - ME;false;nao
39.741.794/0001-80;;;;;;;MIKE BRUNO DE SOUZA 91047935104;false;nao
CPF:358.119.940-87;;;;;;;MILTON CERICATTO;false;nao
23.779.257/0001-99;;;;;;;MINAS BRASIL AUTOPARTS LTDA;false;nao
31.720.982/0001-10;;;;;;;MINI BOX COLIBRI;false;nao
28.864.392/0001-56;;;;;;;MINI BOX VITORIA EIRELI;false;nao
00.467.820/0001-98;;;;;;;MINI MERCADO DA 712 SUL LTDA - ME;false;nao
07.563.509/0001-91;;;;;;;MINISTERIO LUZ PARA OS POVO DO TOCANTINS;false;nao
19.099.038/0001-91;;;;;;;MIRANDA SANTOS COMERCIO DE PRODUTOS SIDERURGICOS EIRELI;false;nao
41.419.105/0001-67;;;;;;;MITRA ARQUIDIOCESANA DE PALMAS;false;nao
01.172.466/0009-94;;;;;;;MITRA ARQUIDIOCESANA DE PALMAS;false;nao
01.172.466/0036-67;;;;;;;MITRA ARQUIDIOCESANA DE PALMAS;false;nao
01.172.466/0026-95;;;;;;;MITRA ARQUIDIOCESANA DE PALMAS;false;nao
26.461.088/0001-32;;;;;;;MK MULTIMARKAS EIREL;false;nao
11.910.839/0001-83;;;;;;;ML SERVICOS AGRICOLAS EIRELI;false;nao
17.846.628/0001-05;;;;;;;MODA BRASIL VAREJISTA LTDA;false;nao
25.461.702/0001-01;;;;;;;MODELO AMBIENTAL EIRELI;false;nao
29.188.399/0001-68;;;;;;;MONALISA RODRIGUES ARAUJO CADETE 02306604100;false;nao
41.262.252/0001-76;;;;;;;MONTEK FABRICADORA DE ESTRUTURAS METALICAS E CONSTRUTORA LTDA;false;nao
35.049.791/0001-29;;;;;;;MOOBLEY CASH DO BRASIL TECNOLOGIA LTDA;false;nao
38.314.085/0001-55;;;;;;;MOOBLEY DRIVE DO BRASIL TECNOLOGIA LTDA;false;nao
10.793.647/0001-71;;;;;;;MORAES & CAVALCANTE LTDA;false;nao
23.221.135/0001-82;;;;;;;MORAES & LOPES ADVOGADOS - S.S.;false;nao
20.634.712/0001-70;;;;;;;MORAIS E MOREIRA LTDA;false;nao
10.456.844/0001-03;;;;;;;MOREIRA GALVAO & PEREIRA LTDA;false;nao
00.649.102/0002-13;;;;;;;MORUMBI AGROPECUARIA S/A;false;nao
06.374.397/0001-68;;;;;;;MOTAVI DEMOLICOES E TERRAPLENAGEM LTDA;false;nao
32.620.404/0001-74;;;;;;;MOURA & TOLEDO LTDA.;false;nao
13.134.294/0002-77;;;;;;;MP PROJETOS MANUTENCAO E SERVICOS ELETRICOS LTDA;false;nao
19.992.962/0001-00;;;;;;;MRV CONSTRUCOES LTDA;false;nao
08.967.543/0001-94;;;;;;;MUDE MELHOR TRANSPORTES E MUDANCAS LTDA;false;nao
29.460.170/0001-30;;;;;;;MULTICANAL ATACADO LTDA;false;nao
